confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
34	1	1	1	1	0.730187089376444	-62.00439805341922	N/A	42.24594848088603	C23H28ClN3O5S	[M + H]+	ZNNLBTZKUZBEKO	InChI=1S/C23H28ClN3O5S/c1-32-21-12-9-17(24)15-20(21)22(28)25-14-13-16-7-10-19(11-8-16)33(30,31)27-23(29)26-18-5-3-2-4-6-18/h7-12,15,18H,2-6,13-14H2,1H3,(H,25,28)(H2,26,27,29)	Betanase	COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3	4.33629847	3488;10625062;45039355;46196542;51375036;59335382;59335383;59335384;59335385;59335386;59335387;59335388;59335389;59335390;59335391;59335392;59335393;59335394;59335395;59335397;59335398;76973655;89062541;89062542;89062544;89062549;89062550;89062552;89062553;119090961;138396002	HMDB:(15151);SuperNatural:(SN00001611);ZINC bio:(ZINC00537805);additional;MeSH:(3488);PubMed;NORMAN:(NS00001144);COCONUT:(CNP0044235 CNP0317792);database;PubChem:(3488 10625062 45039355 46196542 51375036 59335382 59335383 59335384 59335385 59335386 59335387 59335388 59335389 59335390 59335391 59335392 59335393 59335394 59335395 59335397 59335398 76973655 89062541 89062542 89062544 89062549 89062550 89062552 89062553 119090961 138396002);CHEBI:(5441);PubChem class - bio and metabolites;KEGG:(C07022);PubChem class - safety and toxic;PubChem class - drug	68840857966	494.15109567599995	NaN	374_challenge_434_	N/A
35	1	1	1	1	0.7163402266128638	-13.886806738637258	N/A	16.408085106175417	C17H20N2S	[M + H]+	ZGUGWUXLJSTTMA	InChI=1S/C17H20N2S/c1-18(2)12-7-13-19-14-8-3-5-10-16(14)20-17-11-6-4-9-15(17)19/h3-6,8-11H,7,12-13H2,1-2H3	Ampazine	CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31	4.25246	4926;450886;5259899;10850726;71751804;122393488	HMDB:(14564);SuperNatural:(SN00000260);ZINC bio:(ZINC00010402);additional;HSDB:(58-40-2);MeSH:(4926);PubMed;NORMAN:(NS00010417);COCONUT:(CNP0061546 CNP0235237);database;PubChem:(4926 450886 5259899 10850726 71751804 122393488);CHEBI:(8459);PubChem class - bio and metabolites;KEGG:(C07379);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840874862	285.14199563999995	NaN	293_challenge_361_	N/A
36	1	1	1	1	0.7041449319600793	-6.797302993432874	N/A	19.59314452046151	C8H16N2O4	[M + H]+	NUXSIDPKKIEIMI	InChI=1S/C8H16N2O4/c9-6(8(13)14)3-1-2-4-10-5-7(11)12/h6,10H,1-5,9H2,(H,11,12)(H,13,14)	AmbotzHAA5650	C(CCNCC(=O)O)CC(C(=O)O)N	-0.974211156	123800;15691192;26175690;40430212;45158903;74787526;76973918;90478072;133687790	SuperNatural:(SN00360980);ZINC bio:(ZINC02599098 ZINC14584046);additional;MeSH:(123800);PubMed;COCONUT:(CNP0212077);Natural Products:(UNPD34392);database;PubChem:(123800 15691192 26175690 40430212 45158903 74787526 76973918 90478072 133687790);CHEBI:(53014);PubChem class - bio and metabolites;Training Set;KEGG Mine	77329916006	205.118282992	NaN	412_challenge_469_	N/A
37	1	1	1	1	0.692473049204074	-268.6126389655949	N/A	64.29509205440309	C27H24O11	[M + H3N + H]+	ZPUVNNIJVVEZBH	InChI=1S/C27H24O11/c28-16-7-4-13(5-8-16)6-9-19(29)35-12-18-22(30)24(32)25(33)27(38-18)37-17-3-1-2-14-10-15-11-36-26(34)21(15)23(31)20(14)17/h1-10,18,22,24-25,27-28,30-33H,11-12H2	null	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cccc3cc4c(c(O)c23)C(=O)OC4)[C@H](O)[C@@H](O)[C@@H]1O	1.896944607811481	""	""	0	542.1656915879997	NaN	4_challenge_100_	N/A
38	1	1	1	1	0.6908606137187874	-27.472048119705907	N/A	15.994253916513255	C6H10N6	[M + H]+	LVQDKIWDGQRHTE	InChI=1S/C6H10N6/c7-4-10-5(8)12-6(11-4)9-3-1-2-3/h3H,1-2H2,(H5,7,8,9,10,11,12)	Citation	C1CC1NC2=NC(=NC(=N2)N)N	-0.0813773647	47866;71315143;138396140	HMDB:(29862);ZINC bio:(ZINC00001239);additional;HSDB:(66215-27-8);MeSH:(47866);PubMed;NORMAN:(NS00001536);COCONUT:(CNP0378836);database;PubChem:(47866 71315143 138396140);CHEBI:(30260);PubChem class - bio and metabolites;KEGG:(C14147);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-7403)	68839811950	167.10397031999997	NaN	260_challenge_331_	N/A
39	1	1	1	1	0.6764080059791504	-2.916324398719921	N/A	11.592049368510486	C12H27O4P	[M + H]+	STCOOQWBFONSKY	InChI=1S/C12H27O4P/c1-4-7-10-14-17(13,15-11-8-5-2)16-12-9-6-3/h4-12H2,1-3H3	bmse000777	CCCCOP(=O)(OCCCC)OCCCC	3.9181757	31357;90474085;124202817	PubChem class - food;SuperNatural:(SN00214456);Maconda:(CON00113);ZINC bio:(ZINC01586777);additional;HSDB:(126-73-8);MeSH:(31357);PubMed;NORMAN:(NS00010255);COCONUT:(CNP0086420);database;PubChem:(31357 90474085 124202817);CHEBI:(35019);PubChem class - bio and metabolites;KEGG:(C14439);PubChem class - safety and toxic;Training Set;PubChem class - drug	68975093606	267.171971974	NaN	388_challenge_447_	N/A
40	1	1	1	1	0.6641895063266569	-9.232145169181267	N/A	17.853686200914353	C8H15NOS2	[M + H]+	FCCDDURTIIUXBY	InChI=1S/C8H15NOS2/c9-8(10)4-2-1-3-7-5-6-11-12-7/h7H,1-6H2,(H2,9,10)	Lipamide	C1CSSC1CCCCC(=O)N	1.0	863;446116;6992093	HMDB:(962);SuperNatural:(SN00002226 SN00002227);ZINC bio:(ZINC01532582 ZINC01532583);additional;MeSH:(863);PubMed;NORMAN:(NS00022894);COCONUT:(CNP0415814);database;PubChem:(863 446116 6992093);CHEBI:(17460 83094);PubChem class - bio and metabolites;KEGG:(C00248);PubChem class - safety and toxic;YMDB:(697);Training Set;Biocyc:(CPD1UA-10 LIPOAMIDE)	68807387502	206.06678209999998	NaN	401_challenge_459_	N/A
41	1	1	1	1	0.6576157794551835	-394.93291855555316	N/A	53.5922313160073	C33H44N4O10	[M + H]+	MJNIWUJSIGSWKK	InChI=1S/C33H44N4O10/c1-7-11-25(38)44-18-24(46-27(40)13-9-3)30(47-28(41)14-10-4)23(45-26(39)12-8-2)17-37-22-16-20(6)19(5)15-21(22)34-29-31(37)35-33(43)36-32(29)42/h15-16,23-24,30H,7-14,17-18H2,1-6H3,(H,36,42,43)	Hibon (TN)	CCCC(=O)OCC(C(C(CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC	5.06794643	5065;92140;12834784;18640873;24820412;92402789;124708041;124903405	NORMAN:(NS00022758);COCONUT:(CNP0307739);HMDB:(34433);Natural Products:(UNPD65213);database;PubChem:(5065 92140 12834784 18640873 24820412 92402789 124708041 124903405);CHEBI:(32097);PubChem class - bio and metabolites;MeSH:(5065 92140 18640873);PubChem class - safety and toxic;PubMed	68805754990	657.313019608	NaN	3_challenge_10_	N/A
42	1	1	1	1	0.6457292982895896	-63.88932634726209	N/A	180.6562285298701	C21H27FO6	[M + H]+	GFNANZIMVAIWHM	InChI=1S/C21H27FO6/c1-18-6-5-12(24)7-11(18)3-4-13-14-8-15(25)21(28,17(27)10-23)19(14,2)9-16(26)20(13,18)22/h5-7,13-16,23,25-26,28H,3-4,8-10H2,1-2H3	Volon-d5	CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O	1.12297189	5544;31307;123657;1258562;969506;5702125;7061349;7061350;7061351;7067791;6432032;6452518;6604026;6604223;12359177;12359179;12359180;11869428;11869429;11869430;11869431;11870426;11891483;11891484;11891485;16757739;20056841;20727438;16394619;22790939;24758541;24867264;42051994;42051995;44270988;46783135;56613267;60205014;58690193;71752670;93289042;99644492;122130023;124745447;124900700;124900703;124903170;124903171;124903172;126456792;126963573;129009976;129010247;133687281;132342653;135639000;138113606;138402699	HMDB:(14758);SuperNatural:(SN00006073 SN00006074 SN00006229 SN00006230);ZINC bio:(ZINC03882036 ZINC03882038 ZINC03977910 ZINC03977911 ZINC05275966);additional;HSDB:(124-94-7);MeSH:(31307);PubMed;NORMAN:(NS00007956);COCONUT:(CNP0203822);database;PubChem:(5544 31307 123657 1258562 969506 5702125 7061349 7061350 7061351 7067791 6432032 6452518 6604026 6604223 12359177 12359179 12359180 11869428 11869429 11869430 11869431 11870426 11891483 11891484 11891485 16757739 20056841 20727438 16394619 22790939 24758541 24867264 42051994 42051995 44270988 46783135 56613267 60205014 58690193 71752670 93289042 99644492 122130023 124745447 124900700 124900703 124903170 124903171 124903172 126456792 126963573 129009976 129010247 133687281 132342653 135639000 138113606 138402699);CHEBI:(9667);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug;KEGG Mine	77430792814	395.1864428039999	NaN	290_challenge_359_	N/A
43	1	1	1	1	0.6454698678660992	-47.406342932459864	N/A	19.977884481764164	C14H14Cl2N2O	[M + H]+	PZBPKYOVPCNPJY	InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2	Deccozil	C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl	3.56526637	37175;6604394;6992070;51380911;51380912;71749459	HMDB:(31794);SuperNatural:(SN00002202 SN00002201);ZINC bio:(ZINC01532199 ZINC01532200);additional;HSDB:(35554-44-0);MeSH:(37175);PubMed;NORMAN:(NS00009564);COCONUT:(CNP0203689);database;PubChem:(37175 6604394 6992070 51380911 51380912 71749459);CHEBI:(83830 83831 83829);PubChem class - bio and metabolites;KEGG:(C18739);PubChem class - safety and toxic;PubChem class - drug	68840858478	297.05559442799995	NaN	295_challenge_363_	N/A
44	1	1	1	1	0.643478207099243	-95.28526583417008	N/A	27.474644260287917	C27H28N4O2	[M + CH2O2 - H]-	VBYPRAJLFYXBBP	InChI=1S/C27H28N4O2/c1-4-26(2,3)27-14-22-23(32)29-21(13-16-15-28-19-11-7-5-9-17(16)19)24(33)31(22)25(27)30-20-12-8-6-10-18(20)27/h4-12,15,21-22,25,28,30H,1,13-14H2,2-3H3,(H,29,32)	null	CC(C)(C=C)C12CC3C(=O)NC(C(=O)N3C1NC4=CC=CC=C24)CC5=CNC6=CC=CC=C65	4.80000019	45258582;46223435	PubChem:(45258582 46223435);database	68719476738	485.219426136	NaN	12_challenge_108_	N/A
45	1	1	1	1	0.6410304901199059	-60.148062205804095	N/A	19.444289803975952	C21H25ClN2O3	[M + H]+	ZKLPARSLTMPFCP	InChI=1S/C21H25ClN2O3/c22-19-8-6-18(7-9-19)21(17-4-2-1-3-5-17)24-12-10-23(11-13-24)14-15-27-16-20(25)26/h1-9,21H,10-16H2,(H,25,26)	Cetiderm	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	2.94975448	2678;1548999;1549000;1549001;150716;4271543;21202928;25181556;25207816;25212573;25212576;25212823;25213802;25213806;25214024;25214025;25214026;25214027;25214028;25214274;25215519;25215520;25215745;25215746;25215747;25215748;25215749;25215991;25215992;25215993;25215994;25216243;25216244;25216245;25216246;25230784;25230786;25241433;25241434;25241435;25241439;28145930;28145931;66957951;71314651;90757185;92044405;132472147	HMDB:(5032 240226);SuperNatural:(SN00024382 SN00024383 SN00216485);ZINC bio:(ZINC19364229 ZINC19364230);additional;HSDB:(83881-51-0);MeSH:(2678 1549000);PubMed;NORMAN:(NS00000386);COCONUT:(CNP0376026);database;PubChem:(2678 1548999 1549000 1549001 150716 4271543 21202928 25181556 25207816 25212573 25212576 25212823 25213802 25213806 25214024 25214025 25214026 25214027 25214028 25214274 25215519 25215520 25215745 25215746 25215747 25215748 25215749 25215991 25215992 25215993 25215994 25216243 25216244 25216245 25216246 25230784 25230786 25241433 25241434 25241435 25241439 28145930 28145931 66957951 71314651 90757185 92044405 132472147);CHEBI:(94559 3561);PubChem class - bio and metabolites;KEGG:(C07778);PubChem class - safety and toxic;PubChem class - drug	68840858478	389.16264634000004	NaN	320_challenge_386_	N/A
46	1	1	1	1	0.6397441004955441	-3.4401970695021777	N/A	34.16175926873653	C23H28ClN3O5S	[M - H]-	ZNNLBTZKUZBEKO	InChI=1S/C23H28ClN3O5S/c1-32-21-12-9-17(24)15-20(21)22(28)25-14-13-16-7-10-19(11-8-16)33(30,31)27-23(29)26-18-5-3-2-4-6-18/h7-12,15,18H,2-6,13-14H2,1H3,(H,25,28)(H2,26,27,29)	Betanase	COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3	4.33629847	3488;10625062;45039355;46196542;51375036;59335382;59335383;59335384;59335385;59335386;59335387;59335388;59335389;59335390;59335391;59335392;59335393;59335394;59335395;59335397;59335398;76973655;89062541;89062542;89062544;89062549;89062550;89062552;89062553;119090961;138396002	HMDB:(15151);SuperNatural:(SN00001611);ZINC bio:(ZINC00537805);additional;MeSH:(3488);PubMed;NORMAN:(NS00001144);COCONUT:(CNP0044235 CNP0317792);database;PubChem:(3488 10625062 45039355 46196542 51375036 59335382 59335383 59335384 59335385 59335386 59335387 59335388 59335389 59335390 59335391 59335392 59335393 59335394 59335395 59335397 59335398 76973655 89062541 89062542 89062544 89062549 89062550 89062552 89062553 119090961 138396002);CHEBI:(5441);PubChem class - bio and metabolites;KEGG:(C07022);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840874350	492.136543676	NaN	237_challenge_310_	N/A
47	1	1	1	1	0.6379215840389069	-6.780073035687132	N/A	8.121748601310298	C20H28N2O5	[M - H]-	GBXSMTUPTTWBMN	InChI=1S/C20H28N2O5/c1-3-27-20(26)16(12-11-15-8-5-4-6-9-15)21-14(2)18(23)22-13-7-10-17(22)19(24)25/h4-6,8-9,14,16-17,21H,3,7,10-13H2,1-2H3,(H,24,25)	Gadopril	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O	2.74154854	3222;53370;441208;6321214;5362032;6338603;5388962;6713930;9811736;16219326;25207716;25241241;25241251;25241252;25241253;25241255;25241267;25322997;40466924;40467161;46781451;57084905;59048715;59995723;70272486;71316327;92209264;92209265;90472159;91410616;118985530;131674067;133688232;133688233;139024697;139025625	HMDB:(14722);ZINC bio:(ZINC03791297 ZINC03830748 ZINC03830749);additional;MeSH:(5362032 5388962);PubMed;NORMAN:(NS00008385);COCONUT:(CNP0339835);database;PubChem:(3222 53370 441208 6321214 5362032 6338603 5388962 6713930 9811736 16219326 25207716 25241241 25241251 25241252 25241253 25241255 25241267 25322997 40466924 40467161 46781451 57084905 59048715 59995723 70272486 71316327 92209264 92209265 90472159 91410616 118985530 131674067 133688232 133688233 139024697 139025625);CHEBI:(4784 94620);PubChem class - bio and metabolites;KEGG:(C06977);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD0-2065)	68839827822	375.192545996	NaN	192_challenge_270_	N/A
48	1	1	1	1	0.6379179721689469	-121.24354458981763	N/A	260.06714343835256	C14H25NO3	[M + H]+	ZRAPVLSWOKTYNU	InChI=1S/C14H25NO3/c1-2-12(16)13(17)10-8-6-4-3-5-7-9-11-14(15)18/h3,5-6,8,12-13,16-17H,2,4,7,9-11H2,1H3,(H2,15,18)	null	CCC(C(CC=CCC=CCCCC(=O)N)O)O	1.29999995	139589460	PubChem:(139589460);database	68719476738	256.19071966	NaN	452_challenge_56_	N/A
49	1	1	1	1	0.63582013942217	-46.42077141041868	N/A	90.29321954605949	C22H27ClO3	[M + H]+	DUSHUSLJJMDGTE	InChI=1S/C22H27ClO3/c1-11(24)22(26)7-5-14-12-9-18(23)17-10-19(25)13-8-16(13)21(17,3)15(12)4-6-20(14,22)2/h9-10,12-16,26H,4-8H2,1-3H3	Cyproteron	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O	3.0999999	3015;16417;5702275;5284537;10044976;13361573;16757830;25749364;40477254;60109752;59695573;68132969;68133246;69823876;70844980;71315140;71315141;101917317;125463286;124916913;124916914;124338904;126963365;129360062;131704542;133687899;138402776	HMDB:(15587);SuperNatural:(SN00007270 SN00007272 SN00007269 SN00007271);ZINC bio:(ZINC04166201 ZINC04166226 ZINC04166251 ZINC04166272 ZINC12504523);additional;MeSH:(5284537);PubMed;NORMAN:(NS00003858);COCONUT:(CNP0113366);database;PubChem:(3015 16417 5702275 5284537 10044976 13361573 16757830 25749364 40477254 60109752 59695573 68132969 68133246 69823876 70844980 71315140 71315141 101917317 125463286 124916913 124916914 124338904 126963365 129360062 131704542 133687899 138402776);CHEBI:(50742);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	68840857710	375.17214840400004	NaN	362_challenge_423_	N/A
50	1	1	1	1	0.6328579630968649	-6.677076833468132	N/A	54.59908180575289	C18H15NO2	[M + H]+	NBBZFRCZVJXXHT	InChI=1S/C18H15NO2/c1-12-6-8-15(9-7-12)19-18(21)16-10-13-4-2-3-5-14(13)11-17(16)20/h2-11,20H,1H3,(H,19,21)	Azotol PT	CC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C=C2O	4.5999999	77215	NORMAN:(NS00021135);database;Training Set;PubChem:(77215);PubMed	68719755330	278.11755472	NaN	154_challenge_236_	N/A
51	1	1	1	1	0.6324399488505927	-58.095400553055356	N/A	9.101835027645977	C9H9NOS2	[M + H]+	HOASVNMVYBSLSU	InChI=1S/C9H9NOS2/c1-2-11-6-3-4-7-8(5-6)13-9(12)10-7/h3-5H,2H2,1H3,(H,10,12)	6-Ethoxybenzothiazolethiol	CCOC1=CC2=C(C=C1)NC(=S)S2	2.99175429	719344;44160872;138396050	NORMAN:(NS00014400);database;PubChem class - safety and toxic;PubChem:(719344 44160872 138396050);PubMed;additional	68787372098	212.019831908	NaN	319_challenge_385_	N/A
52	1	1	1	1	0.6273859274292152	-14.986574606011596	N/A	14.247488671760538	C13H18Cl2N2O2	[M + H]+	SGDBTWWWUNNDEQ	InChI=1S/C13H18Cl2N2O2/c14-5-7-17(8-6-15)11-3-1-10(2-4-11)9-12(16)13(18)19/h1-4,12H,5-9,16H2,(H,18,19)	Medfalan	C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl	2.17714572	4053;20189;460612;6918991;6918992;11142506;45039689;57517125;123419873;133688685	HMDB:(15176);ZINC bio:(ZINC00001673);additional;HSDB:(148-82-3);MeSH:(4053 20189 460612);PubMed;NORMAN:(NS00007007);COCONUT:(CNP0232807);database;PubChem:(4053 20189 460612 6918991 6918992 11142506 45039689 57517125 123419873 133688685);CHEBI:(82339 28876);PubChem class - bio and metabolites;KEGG:(C19442 C19256 C07122);PubChem class - safety and toxic;Training Set;PubChem class - drug	68839826286	305.0818091759999	NaN	439_challenge_493_	N/A
53	1	1	1	1	0.6260800446968674	-92.46696100516668	N/A	22.955340968328105	C60H94O26	[M + CH2O2 - H]-	NPCYPPUNOYDHKT	InChI=1S/C60H94O26/c1-24-12-17-60(55(75)86-53-46(73)42(69)39(66)31(81-53)22-78-50-47(74)43(70)48(32(82-50)23-76-27(4)61)84-51-44(71)40(67)36(63)25(2)79-51)19-18-58(8)28(29(60)20-24)10-11-34-57(7)15-14-35(56(5,6)33(57)13-16-59(34,58)9)83-54-49(38(65)30(62)21-77-54)85-52-45(72)41(68)37(64)26(3)80-52/h10,25-26,29-54,62-74H,1,11-23H2,2-9H3	[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-6-(acetyloxymethyl)-3,4-dihydroxy-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl] (4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-[(2S,3R,4S,5S)-4,5-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-6a,6b,9,9,1	CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(=C)CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)C)OC9C(C(C(CO9)O)O)OC1C(C(C(C(O1)C)O)O)O)C)O)O)O)COC(=O)C)O)O)O	-1.39999998	21626483	COCONUT:(CNP0387441);KNApSAcK:(35262);Natural Products:(UNPD171071);database;PubChem:(21626483);SuperNatural:(SN00357272);PubMed	68722655314	1275.6015331279998	NaN	121_challenge_206_	N/A
54	1	1	1	1	0.6130418035802843	-87.35684956025628	N/A	22.946077772261	C14H16O3	[M + H]+	PUQNCMYNZIUVIM	InChI=1S/C14H16O3/c1-4-11-9(3)12-7-6-10(16-5-2)8-13(12)17-14(11)15/h6-8H,4-5H2,1-3H3	CBMicro_045610	CCC1=C(C2=C(C=C(C=C2)OCC)OC1=O)C	3.0	879516	PubChem:(879516);database	68719476738	233.117220372	NaN	58_challenge_15_	N/A
55	1	1	1	1	0.6118865142764366	-19.968359238743286	N/A	35.55421958562277	C33H42O18	[M - H]-	BRDVWIOUHLWIGN	InChI=1S/C33H42O18/c1-11-22(37)25(40)28(43)31(46-11)45-10-20-24(39)27(42)30(51-32-29(44)26(41)23(38)12(2)47-32)33(50-20)48-15-7-16(35)21-17(36)9-18(49-19(21)8-15)13-3-5-14(34)6-4-13/h3-8,11-12,18,20,22-35,37-44H,9-10H2,1-2H3	5,7,4''-Trihydroxyflavanone 7-(2,6-dirhamnosylglucoside)	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)OC6C(C(C(C(O6)C)O)O)O)O)O)O)O)O	-2.20000005	5278403;42607925;74819376	COCONUT:(CNP0277074);HMDB:(38048);KNApSAcK:(14322);Natural Products:(UNPD15029);database;PubChem:(5278403 42607925 74819376);SuperNatural:(SN00401862);PubChem class - bio and metabolites;PubMed	68739432538	725.2298385040002	NaN	213_challenge_29_	N/A
56	1	1	1	1	0.6087967041454385	-42.0453507767177	N/A	49.56795297116316	C16H16ClNO2S	[M + H]+	GKTWGGQPFAXNFI	InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3	Isocover	COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3	3.79999995	2806;60606;667556;10574413;6919055;25141666;25142178;25142179;25142180;25142181;25142182;25142183;25142184;25142314;25142315;25271902;45038699;53394724;58623037;66789784;71719505;71720100;71720754;71763000;71314949;71314951;122230334	HMDB:(5011);SuperNatural:(SN00216483 SN00030751);ZINC bio:(ZINC00003865 ZINC34781704);additional;HSDB:(113665-84-2);MeSH:(2806 60606);PubMed;NORMAN:(NS00008954);COCONUT:(CNP0327223);database;PubChem:(2806 60606 667556 10574413 6919055 25141666 25142178 25142179 25142180 25142181 25142182 25142183 25142184 25142314 25142315 25271902 45038699 53394724 58623037 66789784 71719505 71720100 71720754 71763000 71314949 71314951 122230334);CHEBI:(37941 103977);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	68840858222	322.066303432	NaN	337_challenge_400_	N/A
57	1	1	1	1	0.6047224485366122	-44.03694414828498	N/A	30.356465698970396	C9H15NO3S	[M + H]+	FAKRSMQSSFJEIM	InChI=1S/C9H15NO3S/c1-6(5-14)8(11)10-4-2-3-7(10)9(12)13/h6-7,14H,2-5H2,1H3,(H,12,13)	Acepress	CC(CS)C(=O)N1CCCC1C(=O)O	0.608360171	2550;44093;688267;446549;447055;448982;6921658;12877547;12877548;11859209;45038540;44373690;71314500;76973682;122164778;138402720	HMDB:(15328);SuperNatural:(SN00000456);ZINC bio:(ZINC00057000 ZINC00057001 ZINC00057002);additional;HSDB:(62571-86-2);MeSH:(44093 688267 12877547);PubMed;NORMAN:(NS00008201);COCONUT:(CNP0034034 CNP0284405);database;PubChem:(2550 44093 688267 446549 447055 448982 6921658 12877547 12877548 11859209 45038540 44373690 71314500 76973682 122164778 138402720);CHEBI:(3380);PubChem class - bio and metabolites;KEGG:(C06867);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD0-2067)	68840860526	218.08454034	NaN	275_challenge_345_	N/A
58	1	1	1	1	0.6042744798466976	-16.662923001383696	N/A	34.42873403606778	C6H12Cl3O4P	[M + H]+	HQUQLFOMPYWACS	InChI=1S/C6H12Cl3O4P/c7-1-4-11-14(10,12-5-2-8)13-6-3-9/h1-6H2	Fyrol CF	C(CCl)OP(=O)(OCCCl)OCCCl	1.29999995	8295;71309797	SuperNatural:(SN00214461);ZINC bio:(ZINC01666648);additional;HSDB:(115-96-8);MeSH:(8295);PubMed;NORMAN:(NS00010387);COCONUT:(CNP0219439);database;PubChem:(8295 71309797);CHEBI:(35037);PubChem class - bio and metabolites;KEGG:(C14445);PubChem class - safety and toxic	68807304038	284.96115453399995	NaN	305_challenge_372_	N/A
59	1	1	1	1	0.5950143850389981	-117.58775909643528	N/A	56.1585400312368	C24H29N5O3	[M + H]+	ACWBQPMHZXGDFX	InChI=1S/C24H29N5O3/c1-4-5-10-21(30)29(22(16(2)3)24(31)32)15-17-11-13-18(14-12-17)19-8-6-7-9-20(19)23-25-27-28-26-23/h6-9,11-14,16,22H,4-5,10,15H2,1-3H3,(H,31,32)(H,25,26,27,28)	Nisis-d3	CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O	4.4000001	5650;60846;5284633;25134333;25134334;25134335;25135159;25135160;25135222;25135224;45040680;71752852;71752853;87103049;118856187;118985295;118985386;135351731;139024659;138402719	HMDB:(14323);additional;HSDB:(137862-53-4);MeSH:(60846);PubMed;NORMAN:(NS00000341);COCONUT:(CNP0192971);database;PubChem:(5650 60846 5284633 25134333 25134334 25134335 25135159 25135160 25135222 25135224 45040680 71752852 71752853 87103049 118856187 118985295 118985386 135351731 139024659 138402719);CHEBI:(94331 9927);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	68839801454	436.23431578800006	NaN	364_challenge_425_	N/A
60	1	1	1	1	0.5899029612020025	-76.67145085175132	N/A	8.971179517122499	C14H18ClN3O2	[M + H]+	BAZVSMNPJJMILC	InChI=1S/C14H18ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,12-13,19H,1-3H3	Bayfidan	CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O	3.18425274	41368;92416;93469;184963;911585;76974453;124203130;138402752	SuperNatural:(SN00213751);ZINC bio:(ZINC00495199 ZINC00495200 ZINC00495201 ZINC00495202);additional;HSDB:(55219-65-3);MeSH:(41368 92416 184963);PubMed;NORMAN:(NS00003904);COCONUT:(CNP0207136);database;PubChem:(41368 92416 93469 184963 911585 76974453 124203130 138402752);CHEBI:(9666);PubChem class - bio and metabolites;KEGG:(C11127);PubChem class - safety and toxic	68807304038	296.116030496	NaN	356_challenge_418_	N/A
