Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.7099533274739659,"InChI=1S/C16H12O5/c1-7-3-9-10(6-13(7)21-2)15(19)11-4-8(17)5-12(18)14(11)16(9)20/h3-6,17-18H,1-2H3",1156.0;1572.0;1639.0;1144.0;796.0;1156.0,2,284.0684735,467319,C16H12O5,N,COc1cc2c(cc1C)C(=O)c1c(O)cc(O)cc1C2=O,121.0289:[C7H3O2+H]+H+;123.045:[C7H7O2]+;151.04:[C8H4O3+2H]+H+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,MVPDGALUEVCVTB,116.51327083829726,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,MVPDGALUEVCVTB-UHFFFAOYSA-N,6,12
0.6908995947524444,"InChI=1S/C16H12O5/c1-20-13-7-12(18)14-8-5-6-11(17)16(21-2)9(8)3-4-10(14)15(13)19/h3-7,17H,1-2H3",1324.0;1224.0;1324.0;1224.0;1572.0;1156.0,2,284.0684735,303406,C16H12O5,N,COC1=CC(=O)c2c(ccc3c(OC)c(O)ccc23)C1=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,BMYGDZTYQFCHKI,113.38628680265364,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,BMYGDZTYQFCHKI-UHFFFAOYSA-N,6,12
0.6908995947524444,"InChI=1S/C16H12O5/c1-20-9-5-8-3-4-10-11(17)7-13(21-2)16(19)15(10)14(8)12(18)6-9/h3-7,18H,1-2H3",1324.0;1224.0;1324.0;1224.0;1572.0;1156.0,2,284.0684735,466278,C16H12O5,N,COC1=CC(=O)c2ccc3cc(OC)cc(O)c3c2C1=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,KYOONHCJRPIMJE,113.38628680265364,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,KYOONHCJRPIMJE-UHFFFAOYSA-N,6,12
0.6908995947524444,"InChI=1S/C16H12O5/c1-20-13-6-10-8(5-11(13)17)3-4-9-15(10)12(18)7-14(21-2)16(9)19/h3-7,17H,1-2H3",1324.0;1224.0;1324.0;1224.0;1572.0;1156.0,2,284.0684735,481607,C16H12O5,N,COC1=CC(=O)c2c(ccc3cc(O)c(OC)cc23)C1=O,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,LWTLCLCYPAOTPO,113.38628680265364,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,LWTLCLCYPAOTPO-UHFFFAOYSA-N,6,12
0.6836106868211035,"InChI=1S/C16H12O5/c1-20-15-12(19)7-10(17)14-11(18)8-13(21-16(14)15)9-5-3-2-4-6-9/h2-8,17,19H,1H3",1068.0;1168.0;1168.0;1332.0;2448.0;1156.0,2,284.0684735,2021,C16H12O5,N,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,XLTFNNCXVBYBSX,112.19007506442372,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,XLTFNNCXVBYBSX-UHFFFAOYSA-N,6,12
0.6836106868211035,"InChI=1S/C16H12O5/c1-20-13-8-12-14(16(19)15(13)18)10(17)7-11(21-12)9-5-3-2-4-6-9/h2-8,18-19H,1H3",1068.0;1168.0;1168.0;1332.0;2448.0;1156.0,2,284.0684735,88255,C16H12O5,N,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,ZTHLHHDJRXJGRX,112.19007506442372,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ZTHLHHDJRXJGRX-UHFFFAOYSA-N,6,12
0.6836106868211035,"InChI=1S/C16H12O5/c1-20-13-8-11(18)15(19)14-10(17)7-12(21-16(13)14)9-5-3-2-4-6-9/h2-8,18-19H,1H3",1068.0;1168.0;1168.0;1332.0;2448.0;1156.0,2,284.0684735,383280,C16H12O5,N,COc1cc(O)c(O)c2c(=O)cc(-c3ccccc3)oc12,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,HIMJIPRMECETLJ,112.19007506442372,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,HIMJIPRMECETLJ-UHFFFAOYSA-N,6,12
0.6814765636747058,"InChI=1S/C16H12O5/c1-20-16-11(18)8-13-14(15(16)19)10(17)7-12(21-13)9-5-3-2-4-6-9/h2-8,18-19H,1H3",1068.0;1168.0;1168.0;1332.0;2548.0;1156.0,2,284.0684735,21443,C16H12O5,N,COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,LKOJGSWUMISDOF,111.83983560707344,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,LKOJGSWUMISDOF-UHFFFAOYSA-N,6,12
0.6814765636747058,"InChI=1S/C16H12O5/c1-20-13-8-11(18)14-10(17)7-12(21-16(14)15(13)19)9-5-3-2-4-6-9/h2-8,18-19H,1H3",1068.0;1168.0;1168.0;1332.0;2548.0;1156.0,2,284.0684735,91202,C16H12O5,N,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,CGTZOVPQCMHAIE,111.83983560707344,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,CGTZOVPQCMHAIE-UHFFFAOYSA-N,6,12
0.674645588121413,"InChI=1S/C16H12O5/c17-8-10-11(18)6-12(19)15-13(20)7-14(21-16(10)15)9-4-2-1-3-5-9/h1-6,8,14,18-19H,7H2",1168.0;1651.0;1156.0;1168.0;2448.0;1044.0,2,284.0684735,436817,C16H12O5,N,O=Cc1c(O)cc(O)c2c1OC(c1ccccc1)CC2=O,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H7O3]+;227.0724:[C14H11O3]+,UHFFFAOYSA,UDAHPMHAXHYMTM,110.71877697697668,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,UDAHPMHAXHYMTM-UHFFFAOYSA-N,6,12
0.6705058098357997,"InChI=1S/C16H12O5/c1-7-3-4-8-9(5-7)15(19)13-12(14(8)18)10(17)6-11(21-2)16(13)20/h3-6,17,20H,1-2H3",1056.0;1156.0;1156.0;2448.0;2548.0;1156.0,2,284.0684735,403375,C16H12O5,N,COc1cc(O)c2c(c1O)C(=O)c1cc(C)ccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,IVJVOKCJFGMBTB,110.03938145907928,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,IVJVOKCJFGMBTB-UHFFFAOYSA-N,6,12
0.6705058098357997,"InChI=1S/C16H12O5/c1-7-3-4-8-9(5-7)13(17)10-6-11(21-2)15(19)16(20)12(10)14(8)18/h3-6,19-20H,1-2H3",1056.0;1156.0;1156.0;2448.0;2548.0;1156.0,2,284.0684735,463786,C16H12O5,N,COc1cc2c(c(O)c1O)C(=O)c1ccc(C)cc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,INLJMGJYPZLNJN,110.03938145907928,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,INLJMGJYPZLNJN-UHFFFAOYSA-N,6,12
0.6705058098357997,"InChI=1S/C16H12O5/c1-7-3-4-8-9(5-7)14(19)12-10(13(8)18)6-11(17)16(21-2)15(12)20/h3-6,17,20H,1-2H3",1056.0;1156.0;1156.0;2448.0;2548.0;1156.0,2,284.0684735,486573,C16H12O5,N,COc1c(O)cc2c(c1O)C(=O)c1cc(C)ccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,QZWWTQJLGUJNEA,110.03938145907928,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,QZWWTQJLGUJNEA-UHFFFAOYSA-N,6,12
0.6670051106381852,"InChI=1S/C16H12O5/c1-20-16-11(17)7-12-13(15(16)19)14(18)10(8-21-12)9-5-3-2-4-6-9/h2-8,17,19H,1H3",1068.0;1168.0;1168.0;2648.0;2548.0;1156.0,2,284.0684735,420116,C16H12O5,N,COc1c(O)cc2occ(-c3ccccc3)c(=O)c2c1O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,ASDAACPLTHDPRW,109.46486775803601,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ASDAACPLTHDPRW-UHFFFAOYSA-N,6,12
0.6592834164249671,"InChI=1S/C16H12O5/c1-20-15-12(19)7-8-3-4-9-10(17)5-6-11(18)14(9)13(8)16(15)21-2/h3-7,19H,1-2H3",1324.0;1684.0;1324.0;1584.0;1836.0;1156.0,2,284.0684735,399424,C16H12O5,N,COc1c(O)cc2ccc3c(c2c1OC)C(=O)C=CC3=O,121.0289:[C7H3O2+H]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H7O3]+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,KMYRVQBRKKRMGD,108.1976297377618,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,KMYRVQBRKKRMGD-UHFFFAOYSA-N,6,12
0.6315737005645815,"InChI=1S/C16H12O5/c1-7-2-3-8-9(4-7)14(19)10-5-12(18)11(6-17)16(21)13(10)15(8)20/h2-5,17-18,21H,6H2,1H3",1056.0;1156.0;1156.0;2548.0;1144.0,2,284.0684735,548080,C16H12O5,N,Cc1ccc2c(c1)C(=O)c1cc(O)c(CO)c(O)c1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,QNKHYQKZKWIQCT,103.65007780166391,121.0289_40.0;123.045_408.6;151.04_999.0;175.0393_248.8;227.0724_43.0,QNKHYQKZKWIQCT-UHFFFAOYSA-N,5,12
0.6221473621380996,"InChI=1S/C16H12O5/c1-20-12-6-8-5-9(17)3-4-10(8)14-11(18)7-13(21-2)16(19)15(12)14/h3-7,17H,1-2H3",1967.0;1836.0;1672.0;1684.0;1836.0;1156.0,2,284.0684735,402260,C16H12O5,N,COC1=CC(=O)c2c(c(OC)cc3cc(O)ccc23)C1=O,121.0289:[C7H4O2]+H+;123.045:[C7H7O2]+;151.04:[C8H8O3-H]+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,UMYDYFQCGMGFKL,102.10308382389654,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,UMYDYFQCGMGFKL-UHFFFAOYSA-N,6,12
0.6121420696106885,"InChI=1S/C16H12O5/c1-20-15-13(18)9-7-6-8-4-3-5-10(17)11(8)12(9)14(19)16(15)21-2/h3-7,17H,1-2H3",2184.0;2284.0;1672.0;1684.0;1836.0;1156.0,2,284.0684735,436732,C16H12O5,N,COC1=C(OC)C(=O)c2c(ccc3cccc(O)c23)C1=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,MAEYTWMRXDLXCH,100.46107538059448,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,MAEYTWMRXDLXCH-UHFFFAOYSA-N,6,12
0.600606464380274,"InChI=1S/C16H12O5/c1-7-3-4-8-9(5-7)15(19)13-12(14(8)18)10(17)6-11(21-2)16(13)20/h3-6,18-19H,1-2H3",1967.0;2167.0;1784.0;2120.0;1920.0;1156.0,2,284.0684735,433993,C16H12O5,N,COC1=CC(=O)c2c(c(O)c3cc(C)ccc3c2O)C1=O,121.0289:[C7H4O2]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H4O3+2H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,PKRZFEHUUQTXJB,98.56792121892988,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,PKRZFEHUUQTXJB-UHFFFAOYSA-N,6,12
0.5892943450010274,"InChI=1S/C16H12O5/c1-20-15-13(18)10-7-8-5-3-4-6-9(8)12(17)11(10)14(19)16(15)21-2/h3-7,17H,1-2H3",2120.0;2548.0;1784.0;1967.0;2120.0;1156.0,2,284.0684735,484240,C16H12O5,N,COC1=C(OC)C(=O)c2c(cc3ccccc3c2O)C1=O,121.0289:[C7H2O2+2H]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H4O3+2H]+H+;163.0395:[C9H7O3]+;175.0393:[C10H4O3+2H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,CEFJGMDSSUFEBS,96.71144421123864,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,CEFJGMDSSUFEBS-UHFFFAOYSA-N,6,12
0.30832578599306437,"InChI=1S/C16H12O5/c17-15(18)14(16(19)20)13-9-5-1-3-7-11(9)21-12-8-4-2-6-10(12)13/h1-8,13-14H,(H,17,18)(H,19,20)",1056.0;1068.0;1572.0,2,284.0684735,513743,C16H12O5,N,O=C(O)C(C(=O)O)C1c2ccccc2Oc2ccccc21,163.0395:[C9H7O3]+;175.0393:[C10H7O3]+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,DAGVVNNXSVDEPY,50.60057389639903,163.0395_50.9;175.0393_248.8;227.0724_43.0,DAGVVNNXSVDEPY-UHFFFAOYSA-N,3,12
